epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,36.2982,0.44858,2.02811,1.12452,0.02109,1,0.47689,0.43641,0.3301,3.08603,0.98529,0.000441651,0.000441651,0.000441651
21,38.0902,0.40367,1.80147,1.07863,0.01791,1,0.44825,0.38777,0.3246,3.14087,0.89507,0.000461763,0.000461763,0.000461763
22,39.7949,0.45394,1.81942,1.10434,0.01558,1,0.4708,0.37276,0.52163,3.19407,1.00301,0.000481627,0.000481627,0.000481627
23,41.5395,0.39886,1.77594,1.04981,0.01529,1,0.56531,0.47283,0.4729,3.14613,0.94737,0.000501244,0.000501244,0.000501244
24,43.2804,0.40334,1.70206,1.07058,0.01294,1,0.65314,0.62658,0.31732,2.9084,0.82662,0.000520613,0.000520613,0.000520613
25,45.0349,0.41732,1.6205,1.11449,0.01179,1,0.69303,0.61175,0.36253,2.86416,0.89966,0.000539735,0.000539735,0.000539735
26,46.7486,0.37229,1.63649,1.04265,0.01139,1,0.69339,0.60141,0.35851,2.97024,0.90373,0.000558609,0.000558609,0.000558609
27,48.5412,0.41942,1.60644,1.06225,0.01121,1,0.65834,0.57101,0.34098,3.06943,0.90682,0.000577236,0.000577236,0.000577236
28,50.4826,0.37828,1.51711,1.06143,0.0088,1,0.62989,0.52634,0.42102,3.11739,1.22696,0.000595616,0.000595616,0.000595616
29,52.3161,0.35771,1.47175,1.00752,0.00705,1,0.57802,0.36386,0.7556,3.23169,1.86286,0.000613747,0.000613747,0.000613747
30,54.1455,0.32816,1.50089,0.98054,0.00722,1,0.51369,0.27676,0.95997,3.32964,1.89483,0.000631632,0.000631632,0.000631632
31,56.1106,0.38168,1.36301,1.06987,0.00909,1,0.57262,0.30222,0.75204,3.31412,1.50041,0.000649269,0.000649269,0.000649269
32,57.978,0.40428,1.36445,1.09049,0.00948,1,0.59158,0.56237,0.39177,2.81648,1.07806,0.000666658,0.000666658,0.000666658
33,59.8027,0.38089,1.30516,1.02241,0.92578,0.20022,0.59251,0.57923,0.3278,2.72585,0.962,0.0006838,0.0006838,0.0006838
34,61.6375,0.38567,1.32291,1.06094,0.6203,0.48931,0.62001,0.60167,0.28565,2.68502,0.8818,0.000700694,0.000700694,0.000700694
35,63.3806,0.41945,1.31639,1.06595,0.98913,0.28711,0.64791,0.62741,0.30843,2.64895,0.88666,0.000717341,0.000717341,0.000717341
36,65.1887,0.42011,1.22572,1.05755,0.98728,0.22674,0.68735,0.64474,0.37243,2.58063,0.91734,0.000733741,0.000733741,0.000733741
37,66.9509,0.36346,1.26197,1.00544,0.94819,0.30559,0.66467,0.59711,0.45262,2.56017,1.00607,0.000749893,0.000749893,0.000749893
38,68.7429,0.35035,1.28497,1.03945,0.98516,0.26246,0.44696,0.38118,0.43734,2.60016,0.92111,0.000765797,0.000765797,0.000765797
39,70.5113,0.38166,1.28243,1.0445,0.89638,0.21296,0.36323,0.28871,0.55756,2.822,1.02102,0.000781454,0.000781454,0.000781454
40,72.2936,0.32516,1.20207,1.02459,0.78475,0.12845,0.3942,0.30053,0.55449,2.92502,1.03252,0.000796863,0.000796863,0.000796863
41,74.0935,0.32645,1.12177,1.03859,0.71955,0.19913,0.37765,0.32155,0.44547,2.91718,0.92862,0.000812025,0.000812025,0.000812025
42,75.9241,0.35864,1.29562,1.04136,0.82752,0.16796,0.44348,0.4041,0.31303,2.75667,0.79576,0.000826939,0.000826939,0.000826939
43,77.7226,0.35039,1.16788,1.03021,0.81226,0.33874,0.5424,0.52373,0.31714,2.65524,0.80341,0.000841606,0.000841606,0.000841606
44,79.577,0.39165,1.31098,1.0432,0.76053,0.24213,0.47444,0.45881,0.29567,2.60588,0.79262,0.000856026,0.000856026,0.000856026
45,81.3779,0.42983,1.4534,1.12532,0.37592,0.4815,0.49341,0.47999,0.27656,2.37718,0.78894,0.000870198,0.000870198,0.000870198
46,83.053,0.3361,1.13664,1.06071,0.37592,0.4815,0.49341,0.47999,0.27656,2.37718,0.78894,0.000884122,0.000884122,0.000884122
47,84.9174,0.36329,1.18229,1.06562,0.50321,0.45783,0.55202,0.51862,0.38197,2.4517,0.90796,0.000897799,0.000897799,0.000897799
48,86.713,0.38056,1.06072,1.03624,0.7773,0.38864,0.582,0.55441,0.31447,2.59032,0.78765,0.000911228,0.000911228,0.000911228
49,88.4178,0.39189,1.14821,1.03743,0.7773,0.38864,0.582,0.55441,0.31447,2.59032,0.78765,0.00092441,0.00092441,0.00092441
50,90.1728,0.37436,1.13873,1.02967,0.852,0.27601,0.51877,0.47684,0.34545,2.82119,0.85347,0.000937344,0.000937344,0.000937344
51,91.9106,0.41397,1.07884,1.05696,0.59505,0.31818,0.59671,0.56091,0.33781,2.8314,0.86161,0.000940625,0.000940625,0.000940625
52,93.7001,0.41065,1.13912,1.07929,0.59505,0.31818,0.59671,0.56091,0.33781,2.8314,0.86161,0.000934438,0.000934438,0.000934438
53,95.4925,0.3729,1.06951,1.03391,0.6525,0.42514,0.5654,0.55435,0.35976,2.81576,0.91909,0.00092825,0.00092825,0.00092825
54,97.2288,0.37255,1.14589,1.03371,0.73216,0.45893,0.55084,0.51427,0.39902,2.71063,0.93511,0.000922063,0.000922063,0.000922063
55,98.9568,0.40035,1.11985,1.06964,0.73216,0.45893,0.55084,0.51427,0.39902,2.71063,0.93511,0.000915875,0.000915875,0.000915875
56,100.718,0.34162,1.1354,1.00486,0.45621,0.53314,0.59083,0.51796,0.39847,2.60345,0.90448,0.000909688,0.000909688,0.000909688
57,102.512,0.39232,1.08947,1.04154,0.32387,0.48495,0.53314,0.47287,0.40336,2.73813,0.87343,0.0009035,0.0009035,0.0009035
58,104.245,0.38616,1.09841,1.05266,0.32387,0.48495,0.53314,0.47287,0.40336,2.73813,0.87343,0.000897313,0.000897313,0.000897313
59,106.017,0.36338,1.1221,0.98901,0.40821,0.49205,0.61296,0.58778,0.3379,2.6166,0.79634,0.000891125,0.000891125,0.000891125
60,107.788,0.36996,1.13871,1.0088,0.66487,0.51079,0.56882,0.53943,0.36212,2.66475,0.83685,0.000884938,0.000884938,0.000884938
61,109.553,0.36944,1.08786,1.0277,0.66487,0.51079,0.56882,0.53943,0.36212,2.66475,0.83685,0.00087875,0.00087875,0.00087875
62,111.335,0.38438,0.99473,1.07366,0.65401,0.5116,0.57018,0.51073,0.41943,2.59116,0.94447,0.000872563,0.000872563,0.000872563
63,113.165,0.32162,0.91704,1.00347,0.46269,0.57666,0.61107,0.55044,0.40556,2.44399,0.91789,0.000866375,0.000866375,0.000866375
64,114.998,0.29316,0.97253,0.96547,0.46269,0.57666,0.61107,0.55044,0.40556,2.44399,0.91789,0.000860188,0.000860188,0.000860188
65,116.792,0.32475,0.99821,0.99636,0.49485,0.73357,0.70291,0.66255,0.33098,2.29584,0.82481,0.000854,0.000854,0.000854
66,118.563,0.34257,1.03355,0.99756,0.44875,0.76566,0.70674,0.66799,0.24765,1.98843,0.73341,0.000847813,0.000847813,0.000847813
67,120.309,0.31569,0.95278,0.98456,0.44875,0.76566,0.70674,0.66799,0.24765,1.98843,0.73341,0.000841625,0.000841625,0.000841625
68,122.087,0.32238,0.84436,0.99058,0.38181,0.63168,0.56041,0.52957,0.32403,2.19715,0.86596,0.000835438,0.000835438,0.000835438
69,123.909,0.31885,0.9197,1.04244,0.43792,0.49023,0.45702,0.39653,0.55693,2.62413,1.2523,0.00082925,0.00082925,0.00082925
70,125.62,0.31786,0.97571,1.00871,0.43792,0.49023,0.45702,0.39653,0.55693,2.62413,1.2523,0.000823063,0.000823063,0.000823063
71,127.374,0.3219,0.90995,0.99826,0.4603,0.43491,0.39558,0.32089,0.63527,2.8056,1.34167,0.000816875,0.000816875,0.000816875
72,129.306,0.32293,0.98017,1.00957,0.44482,0.34755,0.36497,0.28618,0.61324,2.90984,1.20033,0.000810688,0.000810688,0.000810688
73,131.031,0.28832,0.87996,0.97252,0.44482,0.34755,0.36497,0.28618,0.61324,2.90984,1.20033,0.0008045,0.0008045,0.0008045
74,132.836,0.33894,0.89663,1.00504,0.34578,0.44556,0.45236,0.37202,0.5818,2.67704,1.21063,0.000798313,0.000798313,0.000798313
75,134.629,0.33646,0.92854,0.99657,0.34335,0.62979,0.48335,0.3877,0.60453,2.33332,1.32473,0.000792125,0.000792125,0.000792125
76,136.371,0.31589,0.84127,1.01085,0.34335,0.62979,0.48335,0.3877,0.60453,2.33332,1.32473,0.000785938,0.000785938,0.000785938
77,138.16,0.34243,1.03316,1.04205,0.38622,0.70388,0.61935,0.53011,0.54874,1.74303,1.19633,0.00077975,0.00077975,0.00077975
78,139.944,0.30005,0.88659,1.01023,0.90349,0.58399,0.74202,0.66005,0.52482,1.39599,1.15972,0.000773563,0.000773563,0.000773563
79,141.638,0.29754,0.76438,0.97478,0.90349,0.58399,0.74202,0.66005,0.52482,1.39599,1.15972,0.000767375,0.000767375,0.000767375
80,143.46,0.30376,0.88761,0.96626,0.65144,0.72376,0.78633,0.74446,0.44135,1.31518,1.01069,0.000761188,0.000761188,0.000761188
81,145.258,0.29529,0.87376,0.99108,0.62012,0.75399,0.83021,0.81821,0.31055,1.32962,0.79695,0.000755,0.000755,0.000755
82,147.012,0.33305,0.81108,1.00283,0.62012,0.75399,0.83021,0.81821,0.31055,1.32962,0.79695,0.000748813,0.000748813,0.000748813
83,148.79,0.30736,0.82468,0.97839,0.605,0.8105,0.83266,0.82747,0.24841,1.61675,0.72784,0.000742625,0.000742625,0.000742625
84,150.57,0.31693,0.79734,0.99231,0.54828,0.85645,0.82797,0.81839,0.23631,1.83389,0.69619,0.000736438,0.000736438,0.000736438
85,152.333,0.27415,0.92363,0.97716,0.54828,0.85645,0.82797,0.81839,0.23631,1.83389,0.69619,0.00073025,0.00073025,0.00073025
86,154.13,0.31149,0.97664,1.01565,0.60945,0.84367,0.83735,0.82814,0.22982,1.57182,0.68028,0.000724062,0.000724062,0.000724062
87,155.901,0.31198,0.87569,0.98161,0.67675,0.81566,0.8147,0.81031,0.22806,1.20421,0.67296,0.000717875,0.000717875,0.000717875
88,157.681,0.30255,0.80402,0.95374,0.67675,0.81566,0.8147,0.81031,0.22806,1.20421,0.67296,0.000711687,0.000711687,0.000711687
89,159.503,0.31938,0.81362,1.01215,0.61798,0.85749,0.77891,0.76915,0.2544,1.18764,0.69689,0.0007055,0.0007055,0.0007055
90,161.347,0.30684,0.82982,1.0101,0.59332,0.84021,0.78156,0.76869,0.27297,1.2937,0.71088,0.000699312,0.000699312,0.000699312
91,163.093,0.30268,0.85176,0.99222,0.59332,0.84021,0.78156,0.76869,0.27297,1.2937,0.71088,0.000693125,0.000693125,0.000693125
92,165.065,0.31903,0.77813,0.99065,0.63333,0.83769,0.81947,0.78573,0.33619,1.24928,0.80862,0.000686937,0.000686937,0.000686937
93,166.847,0.24771,0.76464,0.96574,0.83254,0.80092,0.87488,0.79771,0.44739,1.24781,0.97276,0.00068075,0.00068075,0.00068075
94,168.63,0.31571,0.81807,1.00128,0.83254,0.80092,0.87488,0.79771,0.44739,1.24781,0.97276,0.000674562,0.000674562,0.000674562
95,170.563,0.26489,0.71643,0.95387,0.84074,0.83033,0.85613,0.81466,0.34367,1.17731,0.81658,0.000668375,0.000668375,0.000668375
96,172.535,0.27546,0.81146,0.95735,0.73668,0.9193,0.84322,0.82177,0.30531,1.18386,0.76859,0.000662188,0.000662188,0.000662188
97,174.318,0.31409,0.82297,1.00802,0.73668,0.9193,0.84322,0.82177,0.30531,1.18386,0.76859,0.000656,0.000656,0.000656
98,176.191,0.29021,0.8236,0.96096,0.67854,0.88835,0.85978,0.838,0.29107,1.14834,0.7663,0.000649813,0.000649813,0.000649813
99,177.946,0.26806,0.73702,0.96319,0.65702,0.8265,0.8251,0.81132,0.25982,1.20692,0.73537,0.000643625,0.000643625,0.000643625
100,179.742,0.28192,0.7808,0.97434,0.65702,0.8265,0.8251,0.81132,0.25982,1.20692,0.73537,0.000637437,0.000637437,0.000637437
101,181.518,0.30718,0.7824,0.9721,0.76278,0.74811,0.80708,0.76032,0.37074,1.30751,0.85478,0.00063125,0.00063125,0.00063125
102,183.383,0.29914,0.70595,0.98652,0.76408,0.7588,0.81553,0.74683,0.43888,1.42758,0.94478,0.000625062,0.000625062,0.000625062
103,185.105,0.30924,0.73729,1.00198,0.76408,0.7588,0.81553,0.74683,0.43888,1.42758,0.94478,0.000618875,0.000618875,0.000618875
104,186.909,0.2896,0.68665,1.00502,0.6527,0.78332,0.82913,0.80039,0.35818,1.47806,0.84304,0.000612687,0.000612687,0.000612687
105,188.679,0.27083,0.82797,0.99998,0.69285,0.80788,0.84359,0.83364,0.24022,1.4237,0.72058,0.0006065,0.0006065,0.0006065
106,190.447,0.25204,0.69031,0.95842,0.69285,0.80788,0.84359,0.83364,0.24022,1.4237,0.72058,0.000600313,0.000600313,0.000600313
107,192.244,0.25495,0.69282,0.96695,0.77504,0.82955,0.86946,0.85623,0.25123,1.23603,0.74797,0.000594125,0.000594125,0.000594125
108,194.052,0.30445,0.76644,0.98285,0.72631,0.917,0.8947,0.87227,0.28044,1.07945,0.76995,0.000587938,0.000587938,0.000587938
109,195.815,0.27341,0.80532,0.95358,0.72631,0.917,0.8947,0.87227,0.28044,1.07945,0.76995,0.00058175,0.00058175,0.00058175
110,197.64,0.23931,0.68713,0.98086,0.78207,0.84178,0.87565,0.8552,0.26207,0.98893,0.71622,0.000575563,0.000575563,0.000575563
111,199.44,0.25777,0.7098,0.95723,0.72737,0.84698,0.87061,0.83081,0.31936,0.95706,0.7761,0.000569375,0.000569375,0.000569375
112,201.163,0.28983,0.73281,0.95367,0.72737,0.84698,0.87061,0.83081,0.31936,0.95706,0.7761,0.000563187,0.000563187,0.000563187
113,203.112,0.28146,0.79797,0.99453,0.66096,0.81631,0.84413,0.80226,0.37094,1.02696,0.82966,0.000557,0.000557,0.000557
114,204.906,0.26894,0.75878,0.95003,0.6742,0.78227,0.8402,0.79809,0.38401,1.15816,0.84804,0.000550813,0.000550813,0.000550813
115,206.679,0.25032,0.72404,0.94626,0.6742,0.78227,0.8402,0.79809,0.38401,1.15816,0.84804,0.000544625,0.000544625,0.000544625
116,208.414,0.23087,0.80944,0.97675,0.63842,0.81987,0.83984,0.80627,0.2955,1.15614,0.73933,0.000538438,0.000538438,0.000538438
117,210.199,0.27221,0.70153,0.98074,0.62011,0.8803,0.87312,0.8497,0.20711,0.99099,0.6441,0.00053225,0.00053225,0.00053225
118,211.931,0.25934,0.57277,0.95149,0.62011,0.8803,0.87312,0.8497,0.20711,0.99099,0.6441,0.000526063,0.000526063,0.000526063
119,213.713,0.2458,0.65248,0.96583,0.64998,0.79207,0.84351,0.83137,0.18168,0.99592,0.62529,0.000519875,0.000519875,0.000519875
120,215.515,0.22355,0.73481,0.94275,0.57116,0.73965,0.77671,0.75285,0.20594,1.31334,0.65003,0.000513688,0.000513688,0.000513688
121,217.287,0.26935,0.89255,1.00004,0.57116,0.73965,0.77671,0.75285,0.20594,1.31334,0.65003,0.0005075,0.0005075,0.0005075
122,219.094,0.26501,0.68244,0.96249,0.49591,0.68458,0.76151,0.73335,0.23185,1.78037,0.67683,0.000501313,0.000501313,0.000501313
123,220.941,0.25564,0.83441,0.97515,0.48505,0.75804,0.77597,0.74903,0.25165,1.88895,0.70338,0.000495125,0.000495125,0.000495125
124,222.665,0.30045,0.7762,1.00219,0.48505,0.75804,0.77597,0.74903,0.25165,1.88895,0.70338,0.000488938,0.000488938,0.000488938
125,224.488,0.29691,0.66412,1.04017,0.51864,0.83173,0.82428,0.79966,0.24604,1.62793,0.69642,0.00048275,0.00048275,0.00048275
126,226.31,0.26526,0.64638,0.95416,0.78156,0.7506,0.87338,0.85622,0.23523,1.29079,0.68803,0.000476562,0.000476562,0.000476562
127,228.053,0.24246,0.66049,0.9583,0.78156,0.7506,0.87338,0.85622,0.23523,1.29079,0.68803,0.000470375,0.000470375,0.000470375
128,229.839,0.25346,0.71938,0.97906,0.79534,0.84969,0.92657,0.89664,0.27999,1.04767,0.75588,0.000464188,0.000464188,0.000464188
129,231.657,0.22215,0.5906,0.95999,0.86512,0.8507,0.93451,0.89415,0.29109,0.92321,0.78906,0.000458,0.000458,0.000458
130,233.442,0.27441,0.65061,0.94881,0.86512,0.8507,0.93451,0.89415,0.29109,0.92321,0.78906,0.000451813,0.000451813,0.000451813
131,235.269,0.24018,0.65652,0.94218,0.88621,0.86659,0.93582,0.91451,0.29267,0.83007,0.79513,0.000445625,0.000445625,0.000445625
132,237.171,0.2998,0.71838,1.01622,0.80838,0.96237,0.9324,0.90244,0.34682,0.81845,0.8554,0.000439437,0.000439437,0.000439437
133,238.958,0.25732,0.60788,0.94136,0.80838,0.96237,0.9324,0.90244,0.34682,0.81845,0.8554,0.00043325,0.00043325,0.00043325
134,240.93,0.2446,0.65293,0.9432,0.80665,0.95674,0.93801,0.88331,0.43255,0.85578,0.95786,0.000427062,0.000427062,0.000427062
135,242.765,0.27244,0.61215,0.95507,0.85494,0.8809,0.94169,0.87444,0.44263,0.87124,0.99643,0.000420875,0.000420875,0.000420875
136,244.535,0.23006,0.6582,0.91599,0.85494,0.8809,0.94169,0.87444,0.44263,0.87124,0.99643,0.000414688,0.000414688,0.000414688
137,246.409,0.26735,0.63041,0.97952,0.8872,0.85126,0.93858,0.88713,0.39086,0.83807,0.96854,0.0004085,0.0004085,0.0004085
138,248.199,0.24999,0.65296,0.94298,0.88577,0.83435,0.93341,0.88607,0.38323,0.8607,0.95747,0.000402312,0.000402312,0.000402312
139,249.958,0.21357,0.55178,0.95614,0.88577,0.83435,0.93341,0.88607,0.38323,0.8607,0.95747,0.000396125,0.000396125,0.000396125
140,251.76,0.24861,0.58486,0.9596,0.88075,0.82524,0.93121,0.88612,0.34734,0.93387,0.90328,0.000389938,0.000389938,0.000389938
141,253.582,0.25352,0.6298,0.94535,0.83599,0.85169,0.92679,0.90611,0.30614,0.93928,0.83301,0.00038375,0.00038375,0.00038375
142,255.351,0.23929,0.77678,0.98603,0.83599,0.85169,0.92679,0.90611,0.30614,0.93928,0.83301,0.000377563,0.000377563,0.000377563
143,257.195,0.23018,0.58151,0.97508,0.8603,0.83875,0.93024,0.91602,0.26282,0.90674,0.76392,0.000371375,0.000371375,0.000371375
144,259.029,0.24292,0.57218,0.95515,0.76684,0.90947,0.92329,0.90757,0.24031,0.89643,0.72251,0.000365188,0.000365188,0.000365188
145,260.791,0.22813,0.56937,0.98164,0.76684,0.90947,0.92329,0.90757,0.24031,0.89643,0.72251,0.000359,0.000359,0.000359
146,262.605,0.21082,0.55915,0.93081,0.80791,0.84499,0.90984,0.88881,0.21073,0.94805,0.67703,0.000352812,0.000352812,0.000352812
147,264.399,0.22345,0.56944,0.96561,0.70868,0.88738,0.90323,0.88454,0.21302,1.04522,0.66722,0.000346625,0.000346625,0.000346625
148,266.129,0.23802,0.64742,0.95736,0.70868,0.88738,0.90323,0.88454,0.21302,1.04522,0.66722,0.000340438,0.000340438,0.000340438
149,267.928,0.22118,0.62812,0.96329,0.7,0.85521,0.90525,0.88681,0.21246,1.11469,0.6626,0.00033425,0.00033425,0.00033425
150,269.742,0.21623,0.55278,0.98113,0.63203,0.87382,0.92357,0.91123,0.21113,1.09395,0.65741,0.000328063,0.000328063,0.000328063
151,271.475,0.23953,0.58081,0.95203,0.63203,0.87382,0.92357,0.91123,0.21113,1.09395,0.65741,0.000321875,0.000321875,0.000321875
152,273.403,0.25191,0.60482,0.95294,0.64752,0.88611,0.92648,0.91407,0.20423,1.08067,0.65072,0.000315687,0.000315687,0.000315687
153,275.232,0.22451,0.58246,0.93467,0.62106,0.89119,0.91973,0.90802,0.19344,1.00093,0.63791,0.0003095,0.0003095,0.0003095
154,276.985,0.18407,0.62496,0.94438,0.62106,0.89119,0.91973,0.90802,0.19344,1.00093,0.63791,0.000303313,0.000303313,0.000303313
155,278.799,0.25097,0.60291,0.97973,0.61093,0.89488,0.91458,0.90558,0.19429,0.95569,0.637,0.000297125,0.000297125,0.000297125
156,280.615,0.20603,0.52095,0.94755,0.61964,0.9098,0.91513,0.90349,0.20656,0.91027,0.64884,0.000290937,0.000290937,0.000290937
157,282.379,0.23974,0.50931,0.94777,0.61964,0.9098,0.91513,0.90349,0.20656,0.91027,0.64884,0.00028475,0.00028475,0.00028475
158,284.183,0.25467,0.60798,0.94821,0.63469,0.90741,0.92597,0.91521,0.20133,0.88611,0.64595,0.000278562,0.000278562,0.000278562
159,285.957,0.21681,0.5592,0.89658,0.64693,0.90709,0.94062,0.93035,0.18648,0.8431,0.63116,0.000272375,0.000272375,0.000272375
160,287.709,0.21795,0.73056,0.95514,0.64693,0.90709,0.94062,0.93035,0.18648,0.8431,0.63116,0.000266187,0.000266187,0.000266187
161,289.508,0.19737,0.54004,0.93452,0.66815,0.91344,0.94615,0.93783,0.17719,0.81558,0.62036,0.00026,0.00026,0.00026
162,291.353,0.20152,0.53513,0.93966,0.67873,0.91017,0.94178,0.92935,0.18872,0.8034,0.62773,0.000253812,0.000253812,0.000253812
163,293.094,0.22568,0.51035,0.93928,0.67873,0.91017,0.94178,0.92935,0.18872,0.8034,0.62773,0.000247625,0.000247625,0.000247625
164,294.923,0.23278,0.57032,0.96918,0.69876,0.90361,0.94209,0.93356,0.19184,0.81154,0.63024,0.000241438,0.000241438,0.000241438
165,296.755,0.20836,0.56579,0.92193,0.7246,0.89487,0.93737,0.92921,0.18366,0.83234,0.62314,0.00023525,0.00023525,0.00023525
166,298.531,0.17964,0.53058,0.92596,0.7246,0.89487,0.93737,0.92921,0.18366,0.83234,0.62314,0.000229063,0.000229063,0.000229063
167,300.332,0.22366,0.5495,0.94212,0.68866,0.92671,0.92933,0.9198,0.16501,0.86132,0.60708,0.000222875,0.000222875,0.000222875
168,302.138,0.19975,0.5716,0.93275,0.70579,0.92382,0.92617,0.92075,0.14612,0.87458,0.59311,0.000216688,0.000216688,0.000216688
169,303.887,0.20558,0.47245,0.94753,0.70579,0.92382,0.92617,0.92075,0.14612,0.87458,0.59311,0.0002105,0.0002105,0.0002105
170,305.66,0.18167,0.48438,0.93527,0.7026,0.92016,0.92081,0.91517,0.13754,0.87686,0.5842,0.000204313,0.000204313,0.000204313
171,307.51,0.21382,0.51797,0.90905,0.71979,0.89604,0.92198,0.91418,0.13895,0.87233,0.58247,0.000198125,0.000198125,0.000198125
172,309.249,0.20824,0.49403,0.94192,0.71979,0.89604,0.92198,0.91418,0.13895,0.87233,0.58247,0.000191938,0.000191938,0.000191938
173,311.039,0.21137,0.47396,0.92294,0.72724,0.9048,0.92508,0.91689,0.13503,0.8528,0.57855,0.00018575,0.00018575,0.00018575
174,312.82,0.21185,0.49766,0.94379,0.71464,0.90947,0.9281,0.9198,0.1309,0.8354,0.57653,0.000179563,0.000179563,0.000179563
175,314.645,0.18226,0.47966,0.91339,0.71464,0.90947,0.9281,0.9198,0.1309,0.8354,0.57653,0.000173375,0.000173375,0.000173375
176,316.477,0.18606,0.56589,0.90982,0.71926,0.92963,0.9261,0.92184,0.13815,0.80419,0.58085,0.000167188,0.000167188,0.000167188
177,318.258,0.2018,0.60986,0.96598,0.72024,0.92233,0.92225,0.91798,0.15802,0.77879,0.59345,0.000161,0.000161,0.000161
178,320,0.18918,0.5023,0.92544,0.72024,0.92233,0.92225,0.91798,0.15802,0.77879,0.59345,0.000154812,0.000154812,0.000154812
179,321.772,0.17276,0.46083,0.92701,0.7304,0.92275,0.93188,0.92668,0.16905,0.73156,0.60058,0.000148625,0.000148625,0.000148625
180,323.589,0.2152,0.51162,0.92701,0.73824,0.92382,0.93357,0.92949,0.16568,0.68396,0.59823,0.000142437,0.000142437,0.000142437
181,325.322,0.19316,0.49747,0.94927,0.73824,0.92382,0.93357,0.92949,0.16568,0.68396,0.59823,0.00013625,0.00013625,0.00013625
182,327.136,0.20001,0.52651,0.93948,0.76639,0.899,0.94126,0.9379,0.15353,0.64813,0.58902,0.000130062,0.000130062,0.000130062
183,328.949,0.18878,0.48521,0.94708,0.79448,0.87671,0.94057,0.93266,0.1394,0.62202,0.57872,0.000123875,0.000123875,0.000123875
184,330.716,0.17563,0.56661,0.96261,0.79448,0.87671,0.94057,0.93266,0.1394,0.62202,0.57872,0.000117687,0.000117687,0.000117687
185,332.521,0.18409,0.49868,0.94861,0.82033,0.88631,0.93986,0.93171,0.13381,0.60784,0.57536,0.0001115,0.0001115,0.0001115
186,334.305,0.19635,0.43773,0.93574,0.80771,0.90373,0.94549,0.93757,0.13302,0.59826,0.57496,0.000105312,0.000105312,0.000105312
