epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,299.342,0.24346,0.59135,0.95357,0.97195,0.97938,0.99382,0.98744,0.21871,0.3135,0.67085,0.000854,0.000854,0.000854
34,308.362,0.244,0.59324,0.95403,0.96822,0.98439,0.995,0.98135,0.20024,0.35407,0.65157,0.000841625,0.000841625,0.000841625
35,317.328,0.22952,0.5204,0.94848,0.96671,0.97789,0.99438,0.98809,0.24178,0.27617,0.68571,0.00082925,0.00082925,0.00082925
36,326.369,0.23054,0.55546,0.94804,0.97293,0.94251,0.99457,0.98973,0.17826,0.28931,0.61103,0.000816875,0.000816875,0.000816875
37,335.39,0.22992,0.54457,0.94831,0.85754,0.85072,0.94344,0.9342,0.22276,0.51846,0.66203,0.0008045,0.0008045,0.0008045
38,344.302,0.23056,0.54971,0.94589,0.98835,1,0.995,0.99297,0.18349,0.18879,0.62517,0.000792125,0.000792125,0.000792125
39,353.308,0.22128,0.50951,0.93415,0.92255,0.99043,0.995,0.99188,0.18955,0.20322,0.63387,0.00077975,0.00077975,0.00077975
40,362.279,0.2161,0.53274,0.94009,0.98172,0.97156,0.995,0.98586,0.14884,0.28489,0.58959,0.000767375,0.000767375,0.000767375
41,371.308,0.21442,0.52602,0.94531,0.98378,0.99151,0.995,0.99025,0.23349,0.25252,0.67585,0.000755,0.000755,0.000755
42,380.177,0.20952,0.50343,0.93794,0.88763,0.84979,0.92275,0.91378,0.23041,0.50864,0.67477,0.000742625,0.000742625,0.000742625
43,389.129,0.21937,0.49334,0.94251,0.86182,0.89023,0.98872,0.9868,0.19766,0.6573,0.65268,0.00073025,0.00073025,0.00073025
44,398.075,0.22589,0.53374,0.94827,0.91907,0.94182,0.995,0.97871,0.2534,0.33253,0.72777,0.000717875,0.000717875,0.000717875
45,407.234,0.22282,0.50411,0.93711,0.90004,0.94525,0.97613,0.96968,0.18173,0.41233,0.61306,0.0007055,0.0007055,0.0007055
46,416.112,0.21546,0.49696,0.93793,0.88302,0.92337,0.995,0.98958,0.15733,0.31414,0.5898,0.000693125,0.000693125,0.000693125
47,425.034,0.20558,0.49305,0.9373,0.95676,0.98433,0.995,0.99179,0.14461,0.22765,0.58502,0.00068075,0.00068075,0.00068075
48,433.975,0.20637,0.47475,0.9343,0.84948,0.98316,0.995,0.99291,0.1742,0.28803,0.61172,0.000668375,0.000668375,0.000668375
49,442.965,0.20201,0.47581,0.93749,0.84291,0.9135,0.95735,0.95511,0.20818,0.43104,0.66446,0.000656,0.000656,0.000656
50,451.921,0.20099,0.47327,0.92847,0.97541,0.97574,0.9934,0.98984,0.18286,0.2121,0.61783,0.000643625,0.000643625,0.000643625
51,461.301,0.205,0.46909,0.93427,0.97534,0.94146,0.9943,0.98578,0.15734,0.28014,0.59092,0.00063125,0.00063125,0.00063125
52,470.888,0.19647,0.4407,0.92473,0.97871,0.99632,0.995,0.99322,0.16432,0.17828,0.5939,0.000618875,0.000618875,0.000618875
53,480.167,0.19806,0.43009,0.93513,0.92187,0.9104,0.96966,0.95561,0.23436,0.41419,0.69857,0.0006065,0.0006065,0.0006065
54,489.317,0.20402,0.44192,0.93039,0.82719,0.85709,0.96765,0.95602,0.22425,0.6589,0.67893,0.000594125,0.000594125,0.000594125
55,498.387,0.19139,0.43887,0.93171,0.99818,0.96974,0.9921,0.98994,0.16942,0.228,0.60396,0.00058175,0.00058175,0.00058175
56,507.529,0.1857,0.42066,0.92563,0.96989,0.96896,0.99448,0.99111,0.18974,0.24591,0.63377,0.000569375,0.000569375,0.000569375
57,516.703,0.19118,0.40914,0.92932,0.84668,0.94206,0.9935,0.99186,0.16163,0.30231,0.59478,0.000557,0.000557,0.000557
58,525.935,0.19487,0.41901,0.92979,0.96631,0.98976,0.99489,0.98687,0.22126,0.21345,0.64632,0.000544625,0.000544625,0.000544625
59,535.074,0.19499,0.42338,0.93426,0.98696,0.98864,0.99259,0.98353,0.21393,0.22145,0.64729,0.00053225,0.00053225,0.00053225
60,544.277,0.19159,0.38489,0.92661,0.97543,0.93938,0.98742,0.96332,0.23943,0.31411,0.67833,0.000519875,0.000519875,0.000519875
61,553.503,0.19229,0.39355,0.9265,0.98927,0.99821,0.995,0.99335,0.14881,0.18163,0.58544,0.0005075,0.0005075,0.0005075
62,562.681,0.19292,0.39571,0.92295,0.93859,0.9193,0.98871,0.98611,0.15113,0.24679,0.58662,0.000495125,0.000495125,0.000495125
63,572.028,0.18783,0.39752,0.92494,0.90149,0.9111,0.99209,0.98745,0.15611,0.31427,0.59699,0.00048275,0.00048275,0.00048275
64,581.205,0.19636,0.39411,0.92657,0.94143,0.98757,0.99359,0.98867,0.14999,0.22483,0.58925,0.000470375,0.000470375,0.000470375
65,590.332,0.18552,0.38789,0.92631,0.97488,0.99696,0.995,0.99341,0.13304,0.16448,0.56499,0.000458,0.000458,0.000458
66,599.57,0.18284,0.37798,0.92404,0.99589,1,0.995,0.99189,0.164,0.17289,0.6057,0.000445625,0.000445625,0.000445625
67,608.838,0.18427,0.37005,0.92888,0.96839,0.9404,0.98575,0.98322,0.16263,0.26688,0.59964,0.00043325,0.00043325,0.00043325
68,620.075,0.18414,0.40509,0.92389,0.94589,0.99678,0.99359,0.9893,0.15219,0.18889,0.59188,0.000420875,0.000420875,0.000420875
69,632.304,0.18528,0.38281,0.92747,0.98751,0.98974,0.995,0.99338,0.15572,0.16611,0.58673,0.0004085,0.0004085,0.0004085
70,643.718,0.18253,0.35605,0.91728,0.96272,0.90239,0.9915,0.98836,0.16506,0.29092,0.60312,0.000396125,0.000396125,0.000396125
71,653.824,0.18119,0.34974,0.9218,0.87286,0.91137,0.97609,0.97317,0.19138,0.73637,0.63696,0.00038375,0.00038375,0.00038375
72,664.111,0.18156,0.36607,0.92765,0.97172,0.96056,0.99213,0.98847,0.16301,0.21986,0.60125,0.000371375,0.000371375,0.000371375
73,674.338,0.18188,0.37322,0.92269,0.97797,0.96649,0.99473,0.99184,0.13956,0.17625,0.56967,0.000359,0.000359,0.000359
74,684.486,0.17824,0.34236,0.92743,0.9785,0.99136,0.995,0.995,0.14947,0.20469,0.57896,0.000346625,0.000346625,0.000346625
75,694.79,0.18177,0.37581,0.92366,0.92557,0.91632,0.99346,0.99022,0.15765,0.25245,0.58837,0.00033425,0.00033425,0.00033425
76,704.889,0.17644,0.36452,0.92648,0.99513,1,0.995,0.9934,0.16558,0.14348,0.59023,0.000321875,0.000321875,0.000321875
77,715.009,0.16937,0.32661,0.9174,0.9783,0.96788,0.99457,0.99295,0.15804,0.18788,0.5834,0.0003095,0.0003095,0.0003095
78,725.209,0.16742,0.33252,0.92041,0.97534,0.99574,0.99359,0.99197,0.14277,0.16076,0.57527,0.000297125,0.000297125,0.000297125
79,735.34,0.16725,0.32586,0.91729,0.9829,0.99491,0.99457,0.99242,0.1556,0.15389,0.58958,0.00028475,0.00028475,0.00028475
80,745.631,0.17156,0.32927,0.91797,0.98582,0.99549,0.995,0.9921,0.15285,0.16569,0.58793,0.000272375,0.000272375,0.000272375
81,755.741,0.16578,0.32278,0.91719,0.98934,0.99009,0.995,0.99328,0.14857,0.1737,0.58434,0.00026,0.00026,0.00026
82,765.744,0.16231,0.33045,0.91585,0.99506,1,0.995,0.99338,0.14007,0.13892,0.57369,0.000247625,0.000247625,0.000247625
83,774.622,0.16837,0.31206,0.9154,0.94425,0.96456,0.99328,0.99165,0.14914,0.2713,0.57944,0.00023525,0.00023525,0.00023525
84,783.407,0.17173,0.32401,0.91965,0.94216,0.95355,0.995,0.9933,0.14018,0.36939,0.57401,0.000222875,0.000222875,0.000222875
85,793.548,0.17091,0.31844,0.91411,0.97507,0.8984,0.99205,0.98928,0.12847,0.25766,0.5619,0.0002105,0.0002105,0.0002105
86,803.607,0.16251,0.30288,0.90902,0.98852,0.98963,0.995,0.9933,0.1414,0.1659,0.57296,0.000198125,0.000198125,0.000198125
87,813.868,0.16536,0.3068,0.9129,0.989,0.99557,0.995,0.99345,0.14604,0.17099,0.57861,0.00018575,0.00018575,0.00018575
88,824.117,0.1625,0.28219,0.91647,0.99634,1,0.995,0.9934,0.1315,0.13462,0.56106,0.000173375,0.000173375,0.000173375
89,834.353,0.15165,0.27553,0.91333,0.99326,0.98489,0.995,0.99316,0.13065,0.14171,0.56207,0.000161,0.000161,0.000161
90,844.53,0.16051,0.30112,0.91297,0.99114,0.98767,0.995,0.99325,0.12242,0.14996,0.55613,0.000148625,0.000148625,0.000148625
91,877.95,0.11504,0.20138,0.92421,0.97499,0.98886,0.995,0.99226,0.13697,0.18642,0.57219,0.00013625,0.00013625,0.00013625
92,887.964,0.10757,0.16601,0.90531,0.97846,0.9735,0.995,0.99295,0.14191,0.19738,0.57692,0.000123875,0.000123875,0.000123875
93,897.912,0.09749,0.15023,0.91345,0.98602,0.98392,0.995,0.99305,0.12053,0.13676,0.55318,0.0001115,0.0001115,0.0001115
94,907.895,0.0978,0.12512,0.91109,0.99524,0.99496,0.995,0.99333,0.12242,0.11884,0.55367,9.9125e-05,9.9125e-05,9.9125e-05
95,917.682,0.09214,0.10956,0.89935,0.99399,0.99453,0.995,0.9933,0.11336,0.12451,0.54567,8.675e-05,8.675e-05,8.675e-05
96,927.529,0.0961,0.12001,0.89453,0.99565,0.9946,0.995,0.9935,0.10743,0.11859,0.54082,7.4375e-05,7.4375e-05,7.4375e-05
97,937.431,0.09277,0.11162,0.89417,0.9947,0.99452,0.995,0.99346,0.11048,0.11582,0.5464,6.2e-05,6.2e-05,6.2e-05
98,947.45,0.09204,0.12016,0.89273,0.99493,0.99313,0.995,0.99328,0.11345,0.115,0.54763,4.9625e-05,4.9625e-05,4.9625e-05
99,957.19,0.08671,0.12614,0.91368,0.9958,0.9942,0.995,0.99329,0.11134,0.12124,0.54598,3.725e-05,3.725e-05,3.725e-05
100,967.12,0.08791,0.10961,0.90032,0.99507,0.99428,0.995,0.995,0.10445,0.11707,0.5427,2.4875e-05,2.4875e-05,2.4875e-05
