epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,236.817,0.27038,0.67354,0.96353,0.94171,0.94396,0.97443,0.96909,0.24513,0.3847,0.6777,0.000940625,0.000940625,0.000940625
27,246.764,0.25022,0.65137,0.9609,0.93654,0.91778,0.97617,0.9653,0.23438,0.39044,0.6818,0.00092825,0.00092825,0.00092825
28,256.655,0.23672,0.61235,0.94605,0.83358,0.97128,0.96595,0.95244,0.27535,0.40382,0.71121,0.000915875,0.000915875,0.000915875
29,266.381,0.23892,0.61677,0.95794,0.87028,0.84819,0.93266,0.92716,0.24022,0.53857,0.65806,0.0009035,0.0009035,0.0009035
30,276.383,0.23675,0.57127,0.94759,0.9153,0.915,0.97171,0.97089,0.17259,0.37926,0.60406,0.000891125,0.000891125,0.000891125
31,286.867,0.23956,0.62175,0.94961,0.77014,0.81541,0.88834,0.87689,0.24334,0.81254,0.68588,0.00087875,0.00087875,0.00087875
32,297.624,0.2352,0.60602,0.94913,0.89547,0.88238,0.97866,0.97118,0.22447,0.42392,0.65654,0.000866375,0.000866375,0.000866375
33,307.441,0.23109,0.55973,0.94608,0.79081,0.85756,0.97823,0.97016,0.25715,0.7138,0.67929,0.000854,0.000854,0.000854
34,317.129,0.23245,0.56098,0.94713,0.92081,0.94112,0.97281,0.96129,0.21097,0.38146,0.64289,0.000841625,0.000841625,0.000841625
35,326.768,0.22813,0.54853,0.94861,0.76885,0.91466,0.95436,0.91071,0.25272,0.71079,0.72183,0.00082925,0.00082925,0.00082925
36,336.313,0.23082,0.52917,0.95265,0.62848,0.85754,0.82601,0.78084,0.37267,1.45133,0.88302,0.000816875,0.000816875,0.000816875
37,345.984,0.22763,0.54269,0.94592,0.80502,0.90143,0.95536,0.87327,0.4936,0.82247,1.05017,0.0008045,0.0008045,0.0008045
38,355.613,0.21611,0.52049,0.93601,0.90045,0.93641,0.97924,0.97513,0.21931,0.45639,0.64067,0.000792125,0.000792125,0.000792125
39,365.555,0.22144,0.53829,0.94572,0.95194,0.94668,0.98354,0.97715,0.21376,0.25609,0.62524,0.00077975,0.00077975,0.00077975
40,375.281,0.22978,0.5432,0.94614,0.962,0.96427,0.98542,0.9827,0.2084,0.29051,0.63108,0.000767375,0.000767375,0.000767375
41,384.865,0.22749,0.52259,0.95578,0.70358,0.87174,0.89585,0.84981,0.29444,0.93652,0.71798,0.000755,0.000755,0.000755
42,394.438,0.20933,0.50052,0.93858,0.92677,0.9475,0.99364,0.9813,0.21739,0.30344,0.65295,0.000742625,0.000742625,0.000742625
43,404.309,0.20677,0.48301,0.93518,0.90629,0.8829,0.92335,0.91641,0.18612,0.5721,0.61175,0.00073025,0.00073025,0.00073025
44,414.136,0.21095,0.49645,0.94277,0.95994,0.97431,0.9863,0.98465,0.14847,0.21726,0.57368,0.000717875,0.000717875,0.000717875
45,423.747,0.2097,0.45665,0.93728,0.95037,0.9579,0.9837,0.97929,0.2382,0.26818,0.65691,0.0007055,0.0007055,0.0007055
46,433.387,0.21539,0.48889,0.94409,0.9105,0.94838,0.98093,0.97708,0.19594,0.2877,0.61998,0.000693125,0.000693125,0.000693125
47,442.961,0.21393,0.48859,0.93849,0.94913,0.98048,0.9854,0.97513,0.26454,0.30711,0.69567,0.00068075,0.00068075,0.00068075
48,452.654,0.2169,0.48999,0.94468,0.86526,0.94653,0.98284,0.96467,0.27588,0.45219,0.71711,0.000668375,0.000668375,0.000668375
49,462.268,0.21306,0.49657,0.93749,0.7828,0.91793,0.98085,0.96001,0.29316,0.81718,0.73273,0.000656,0.000656,0.000656
50,471.925,0.21279,0.47558,0.94203,0.97304,0.95616,0.98418,0.97664,0.26537,0.28322,0.71364,0.000643625,0.000643625,0.000643625
51,481.606,0.2109,0.47843,0.94116,0.96251,0.96811,0.98799,0.98799,0.19993,0.33338,0.6209,0.00063125,0.00063125,0.00063125
52,491.217,0.20177,0.44568,0.92701,0.95598,0.9607,0.9868,0.98349,0.19811,0.29057,0.62696,0.000618875,0.000618875,0.000618875
53,500.765,0.20553,0.45429,0.93312,0.9547,0.93655,0.98438,0.98262,0.17374,0.26993,0.59967,0.0006065,0.0006065,0.0006065
54,510.391,0.19441,0.45656,0.92778,0.90151,0.96352,0.96968,0.96765,0.19118,0.3163,0.62092,0.000594125,0.000594125,0.000594125
55,519.991,0.19031,0.42769,0.92603,0.97004,0.96597,0.98896,0.98429,0.17537,0.22449,0.59086,0.00058175,0.00058175,0.00058175
56,529.605,0.19754,0.43327,0.93618,0.9102,0.95277,0.9905,0.97788,0.20181,0.32361,0.6401,0.000569375,0.000569375,0.000569375
57,539.854,0.18922,0.41146,0.9285,0.98733,0.95293,0.9945,0.98932,0.17879,0.19554,0.61034,0.000557,0.000557,0.000557
58,550.129,0.19576,0.40852,0.93626,0.83359,0.93754,0.98033,0.97337,0.17416,0.4998,0.59921,0.000544625,0.000544625,0.000544625
59,559.797,0.1982,0.42874,0.93072,0.95774,0.99571,0.995,0.97458,0.25106,0.28126,0.68411,0.00053225,0.00053225,0.00053225
60,569.479,0.19745,0.4358,0.92746,0.96398,0.97641,0.99017,0.98057,0.2013,0.26236,0.61096,0.000519875,0.000519875,0.000519875
61,579.89,0.18805,0.43186,0.93544,0.98549,0.97301,0.99376,0.99108,0.18603,0.2148,0.60598,0.0005075,0.0005075,0.0005075
62,589.695,0.18707,0.38664,0.92842,0.96184,0.9653,0.98967,0.98568,0.1852,0.22181,0.60057,0.000495125,0.000495125,0.000495125
63,599.333,0.1871,0.39694,0.9188,0.93184,0.91194,0.99121,0.98786,0.20044,0.36424,0.6198,0.00048275,0.00048275,0.00048275
64,609.035,0.18614,0.38052,0.92177,0.92411,0.93052,0.97214,0.96364,0.24912,0.425,0.66443,0.000470375,0.000470375,0.000470375
65,618.695,0.19575,0.35415,0.93173,0.94209,0.93545,0.98114,0.98114,0.20742,0.35441,0.61881,0.000458,0.000458,0.000458
66,628.385,0.18894,0.3716,0.92669,0.99717,0.97753,0.995,0.9936,0.16271,0.15362,0.58211,0.000445625,0.000445625,0.000445625
67,638.448,0.18779,0.39671,0.92452,0.84191,0.93031,0.98485,0.95992,0.23851,0.47162,0.66211,0.00043325,0.00043325,0.00043325
68,649.645,0.17198,0.35776,0.92663,0.97551,0.97457,0.995,0.99434,0.21622,0.19117,0.62821,0.000420875,0.000420875,0.000420875
69,660.824,0.17959,0.39773,0.92545,0.94928,0.96401,0.99335,0.99255,0.21493,0.26289,0.63458,0.0004085,0.0004085,0.0004085
70,670.841,0.17844,0.37495,0.9242,0.95058,0.97223,0.99397,0.99063,0.25407,0.26738,0.67498,0.000396125,0.000396125,0.000396125
71,680.613,0.18427,0.38531,0.92686,0.97523,0.99411,0.99462,0.99462,0.188,0.21517,0.61029,0.00038375,0.00038375,0.00038375
72,690.301,0.1826,0.38193,0.92043,0.95631,0.97426,0.99423,0.99359,0.16363,0.2147,0.58272,0.000371375,0.000371375,0.000371375
73,700.023,0.1751,0.38741,0.92549,0.87015,0.93395,0.98896,0.98528,0.17039,0.39181,0.58894,0.000359,0.000359,0.000359
74,709.818,0.17781,0.36579,0.92075,0.88505,0.99076,0.995,0.99319,0.17067,0.25979,0.58575,0.000346625,0.000346625,0.000346625
75,719.707,0.17803,0.34393,0.92905,0.97795,0.97522,0.995,0.995,0.13709,0.19408,0.55475,0.00033425,0.00033425,0.00033425
76,729.411,0.1689,0.31888,0.92343,0.99521,0.99639,0.995,0.98909,0.17871,0.20212,0.59691,0.000321875,0.000321875,0.000321875
77,739.07,0.17761,0.36475,0.93451,0.97853,0.97135,0.99474,0.98857,0.19983,0.22314,0.6243,0.0003095,0.0003095,0.0003095
78,748.998,0.16764,0.34594,0.91586,0.99402,0.99166,0.995,0.995,0.19929,0.19514,0.62553,0.000297125,0.000297125,0.000297125
79,758.623,0.16807,0.32574,0.91991,0.93184,0.94939,0.98808,0.98274,0.20657,0.31205,0.63577,0.00028475,0.00028475,0.00028475
80,768.261,0.17361,0.34099,0.91778,0.92252,0.94893,0.99462,0.98784,0.15011,0.23916,0.57236,0.000272375,0.000272375,0.000272375
81,777.931,0.16277,0.32558,0.92142,0.97995,0.99,0.99426,0.99187,0.16324,0.15936,0.57991,0.00026,0.00026,0.00026
82,787.678,0.15879,0.3257,0.91399,0.97324,0.9915,0.995,0.99112,0.14847,0.16078,0.56427,0.000247625,0.000247625,0.000247625
83,797.426,0.15837,0.32269,0.91391,0.99404,0.99256,0.995,0.99286,0.18121,0.15803,0.59575,0.00023525,0.00023525,0.00023525
84,807.208,0.16241,0.33087,0.91694,0.98995,1,0.995,0.995,0.17299,0.13746,0.58464,0.000222875,0.000222875,0.000222875
85,816.961,0.16211,0.32894,0.91677,0.9947,0.99868,0.995,0.99423,0.16269,0.15446,0.58302,0.0002105,0.0002105,0.0002105
86,826.811,0.15582,0.31752,0.90798,0.98984,0.9817,0.995,0.995,0.1588,0.15486,0.5747,0.000198125,0.000198125,0.000198125
87,836.673,0.15443,0.30353,0.91236,0.93008,0.92095,0.995,0.99312,0.19551,0.33732,0.61598,0.00018575,0.00018575,0.00018575
88,846.466,0.15678,0.30464,0.91361,0.98684,0.9956,0.995,0.99324,0.16133,0.14818,0.58501,0.000173375,0.000173375,0.000173375
89,856.157,0.15973,0.29307,0.91156,0.99282,0.9977,0.995,0.995,0.14966,0.13358,0.57223,0.000161,0.000161,0.000161
90,865.903,0.1567,0.28479,0.91262,0.98966,1,0.995,0.995,0.16164,0.14378,0.57862,0.000148625,0.000148625,0.000148625
91,895.934,0.10461,0.19421,0.90641,0.99657,0.99252,0.995,0.995,0.15373,0.13255,0.57638,0.00013625,0.00013625,0.00013625
92,905.464,0.09436,0.13112,0.91765,0.99644,0.99449,0.995,0.9941,0.14898,0.13187,0.56494,0.000123875,0.000123875,0.000123875
93,914.985,0.0965,0.14204,0.91096,0.9964,0.99907,0.995,0.99429,0.14592,0.13094,0.55867,0.0001115,0.0001115,0.0001115
94,924.904,0.08695,0.12509,0.91062,0.99432,0.99304,0.995,0.995,0.14189,0.11528,0.55148,9.9125e-05,9.9125e-05,9.9125e-05
95,934.391,0.09086,0.12765,0.90834,0.99548,0.99646,0.995,0.995,0.12747,0.11036,0.54071,8.675e-05,8.675e-05,8.675e-05
96,943.979,0.08976,0.11979,0.89899,0.94048,0.99558,0.995,0.995,0.12381,0.13981,0.53516,7.4375e-05,7.4375e-05,7.4375e-05
97,953.394,0.08757,0.12729,0.89101,0.9945,1,0.995,0.995,0.12518,0.1046,0.53959,6.2e-05,6.2e-05,6.2e-05
98,963.036,0.08329,0.10911,0.9054,0.99412,0.99196,0.995,0.99429,0.12734,0.10297,0.53934,4.9625e-05,4.9625e-05,4.9625e-05
99,972.5,0.0859,0.10808,0.88814,0.99215,0.99175,0.995,0.995,0.12214,0.10098,0.53225,3.725e-05,3.725e-05,3.725e-05
100,982.182,0.08362,0.10205,0.90094,0.99243,0.9916,0.995,0.995,0.11904,0.10723,0.5316,2.4875e-05,2.4875e-05,2.4875e-05
