epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.62572,0.59052,2.80447,1.27811,0.01065,1,0.41725,0.38946,0.35067,3.23189,0.94342,0.000404762,0.000404762,0.000404762
2,17.0504,0.41066,1.98337,1.09018,0.78687,0.40323,0.6495,0.56822,0.45961,2.47274,1.00737,0.000813296,0.000813296,0.000813296
3,24.0531,0.40248,1.51047,1.07103,0.61157,0.32712,0.55346,0.49317,0.44432,2.40142,0.97648,0.00121358,0.00121358,0.00121358
4,31.0098,0.37451,1.28457,1.03825,0.51634,0.72979,0.61678,0.54194,0.50487,2.33486,1.15174,0.00121287,0.00121287,0.00121287
5,37.9341,0.34955,1.20151,1.01929,0.38846,0.55389,0.61799,0.58652,0.33991,3.04556,0.81803,0.0012005,0.0012005,0.0012005
6,44.9191,0.34376,1.09234,1.0171,0.69386,0.88376,0.84376,0.73119,0.48119,1.38666,1.00477,0.00118812,0.00118812,0.00118812
7,52.1307,0.33292,1.058,1.01448,0.59003,0.61007,0.63489,0.49043,0.61514,2.44472,1.32184,0.00117575,0.00117575,0.00117575
8,59.2495,0.31682,1.00681,0.99472,0.81166,0.92692,0.95624,0.93376,0.29014,0.77911,0.75199,0.00116337,0.00116337,0.00116337
9,66.5133,0.31391,0.90646,0.99627,0.87419,0.90274,0.92762,0.86615,0.33194,0.78257,0.80264,0.001151,0.001151,0.001151
10,73.7704,0.30657,0.92907,0.99528,0.53596,0.57706,0.61972,0.54052,0.62152,2.44287,1.43327,0.00113863,0.00113863,0.00113863
11,81.3948,0.29563,0.88226,0.99214,0.83093,0.72291,0.89866,0.79082,0.57418,1.26921,1.18325,0.00112625,0.00112625,0.00112625
12,88.9565,0.2808,0.84713,0.97221,0.70842,0.84825,0.87705,0.81565,0.38045,1.1562,0.86701,0.00111388,0.00111388,0.00111388
13,96.6754,0.29141,0.8012,0.97588,0.81484,0.8126,0.93248,0.92215,0.23731,0.8604,0.68123,0.0011015,0.0011015,0.0011015
14,103.861,0.28916,0.82614,0.97602,0.95277,0.92896,0.95872,0.95198,0.22112,0.47814,0.63972,0.00108913,0.00108913,0.00108913
15,111.426,0.26338,0.76857,0.96052,0.95041,0.64085,0.9413,0.93577,0.21871,0.74397,0.64242,0.00107675,0.00107675,0.00107675
16,119.288,0.26521,0.74633,0.96796,0.78862,0.8141,0.87027,0.69504,0.38461,1.15797,0.89168,0.00106437,0.00106437,0.00106437
17,126.291,0.28422,0.73768,0.9732,0.93672,0.87463,0.96305,0.95722,0.21023,0.4651,0.63363,0.001052,0.001052,0.001052
18,133.372,0.26196,0.74168,0.96532,0.87972,0.96396,0.97147,0.96904,0.18618,0.46952,0.61891,0.00103962,0.00103962,0.00103962
19,140.452,0.26042,0.71639,0.95534,0.73794,0.81342,0.90884,0.90741,0.20419,0.64273,0.64211,0.00102725,0.00102725,0.00102725
20,147.56,0.26384,0.65555,0.97306,0.75261,0.83174,0.97025,0.9413,0.28409,0.83939,0.72409,0.00101488,0.00101488,0.00101488
21,154.668,0.27207,0.6875,0.97002,0.88063,0.86163,0.95131,0.94545,0.2497,0.55812,0.69513,0.0010025,0.0010025,0.0010025
22,161.962,0.26008,0.63047,0.96352,0.95738,0.96515,0.96911,0.96808,0.21049,0.36046,0.62787,0.000990125,0.000990125,0.000990125
23,169.806,0.25497,0.65033,0.95685,0.85743,0.90771,0.95417,0.94463,0.21933,0.5638,0.6322,0.00097775,0.00097775,0.00097775
24,178.473,0.25765,0.65318,0.96397,0.86107,0.91852,0.96226,0.95668,0.23397,0.54984,0.64927,0.000965375,0.000965375,0.000965375
25,186.865,0.25486,0.62501,0.95611,0.74909,0.78923,0.90005,0.79779,0.48882,1.23279,1.12052,0.000953,0.000953,0.000953
26,194.072,0.25778,0.63283,0.95926,0.55432,0.85404,0.73013,0.67328,0.40599,1.41645,0.89685,0.000940625,0.000940625,0.000940625
