epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,363.872,0.21806,0.46824,0.93925,0.82697,0.87841,0.91138,0.88109,0.29312,0.81182,0.72394,0.000803876,0.000803876,0.000803876
43,372.467,0.22637,0.48494,0.94727,0.80839,0.8837,0.86831,0.8634,0.20266,0.66401,0.61424,0.000785127,0.000785127,0.000785127
44,380.867,0.22169,0.48142,0.93979,0.72411,0.89703,0.88705,0.88639,0.17155,0.72234,0.58202,0.000766226,0.000766226,0.000766226
45,389.343,0.21828,0.47843,0.94277,0.80511,0.87752,0.89813,0.89813,0.15264,0.69292,0.55746,0.000747192,0.000747192,0.000747192
46,397.857,0.21535,0.46688,0.93894,0.77808,0.7717,0.76565,0.76565,0.15421,1.16294,0.56109,0.000728044,0.000728044,0.000728044
47,406.697,0.20664,0.4699,0.93715,0.85655,0.92508,0.90142,0.90142,0.16123,0.50691,0.55658,0.0007088,0.0007088,0.0007088
48,415.374,0.20673,0.46489,0.93525,0.81712,0.93092,0.91821,0.91821,0.15709,0.5214,0.56107,0.00068948,0.00068948,0.00068948
49,423.95,0.20928,0.4415,0.93601,0.82939,0.86551,0.85933,0.85103,0.19365,0.65364,0.61453,0.000670102,0.000670102,0.000670102
50,432.542,0.20543,0.42373,0.93104,0.77027,0.80078,0.85493,0.85329,0.16501,0.85242,0.57962,0.000650685,0.000650685,0.000650685
51,440.965,0.19871,0.42085,0.92828,0.80876,0.93649,0.88617,0.87877,0.18985,0.47966,0.59972,0.00063125,0.00063125,0.00063125
52,450.126,0.20519,0.40462,0.93046,0.77748,0.88402,0.8761,0.87155,0.17628,0.8167,0.59985,0.000611815,0.000611815,0.000611815
53,458.788,0.19546,0.39646,0.93051,0.85753,0.78215,0.88063,0.87848,0.16459,0.65709,0.57449,0.000592398,0.000592398,0.000592398
54,467.734,0.20121,0.39804,0.93655,0.80711,0.78875,0.81106,0.81106,0.19434,1.17405,0.60889,0.00057302,0.00057302,0.00057302
55,476.626,0.1988,0.4066,0.92448,0.82563,0.90873,0.87118,0.86807,0.17324,0.56503,0.58229,0.0005537,0.0005537,0.0005537
56,485.343,0.19225,0.39951,0.92688,0.83919,0.89456,0.9139,0.90927,0.20577,0.60665,0.6153,0.000534456,0.000534456,0.000534456
57,493.983,0.19179,0.36318,0.92721,0.80536,0.89363,0.88046,0.88046,0.19485,0.7348,0.60623,0.000515308,0.000515308,0.000515308
58,503.01,0.19658,0.36987,0.92423,0.86495,0.9113,0.88849,0.88849,0.14925,0.55253,0.55896,0.000496274,0.000496274,0.000496274
59,512.758,0.18966,0.35636,0.92723,0.83174,0.85452,0.87861,0.87861,0.15731,0.6943,0.56114,0.000477373,0.000477373,0.000477373
60,522.122,0.18465,0.36173,0.92694,0.77223,0.898,0.87872,0.87872,0.14193,0.68442,0.54918,0.000458624,0.000458624,0.000458624
61,530.963,0.17959,0.36111,0.92158,0.84121,0.88402,0.86842,0.86842,0.15452,0.59192,0.55685,0.000440046,0.000440046,0.000440046
62,539.442,0.1746,0.36455,0.92006,0.7885,0.86254,0.81337,0.81337,0.16168,0.77066,0.56205,0.000421656,0.000421656,0.000421656
63,548.425,0.17292,0.32149,0.92081,0.7459,0.87177,0.83442,0.83442,0.16765,0.90907,0.56686,0.000403473,0.000403473,0.000403473
64,557.083,0.173,0.33851,0.92103,0.75844,0.89076,0.85976,0.85869,0.17661,0.8338,0.58938,0.000385515,0.000385515,0.000385515
65,566.151,0.17854,0.33741,0.92256,0.85643,0.8292,0.87452,0.87223,0.20404,0.62089,0.62516,0.000367799,0.000367799,0.000367799
66,575.416,0.17595,0.31978,0.92143,0.84876,0.87428,0.88249,0.87715,0.16523,0.60066,0.57386,0.000350343,0.000350343,0.000350343
67,584.162,0.18036,0.32302,0.92498,0.8047,0.91591,0.88234,0.87713,0.19087,0.64787,0.60076,0.000333165,0.000333165,0.000333165
68,592.496,0.17606,0.33046,0.92143,0.82035,0.91423,0.88049,0.87814,0.16106,0.57632,0.57027,0.000316281,0.000316281,0.000316281
