epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1048.4,0.26475,0.63083,0.97038,0.86255,0.875,0.89125,0.89125,0.21517,0.20471,0.68441,0.00073025,0.00073025,0.00073025
44,1071.08,0.24986,0.65166,0.94852,0.89986,0.80752,0.89938,0.89859,0.24778,0.29851,0.7356,0.000717875,0.000717875,0.000717875
45,1088.12,0.23491,0.5821,0.95116,0.91839,0.93038,0.93281,0.93149,0.26229,0.30994,0.7346,0.0007055,0.0007055,0.0007055
46,1110.82,0.24009,0.5914,0.93893,0.86223,0.81756,0.91208,0.91132,0.26019,0.28411,0.73419,0.000693125,0.000693125,0.000693125
47,1133.46,0.24981,0.61455,0.95456,0.82486,0.8661,0.82865,0.81151,0.3508,0.3542,0.82642,0.00068075,0.00068075,0.00068075
48,1156.15,0.23479,0.61155,0.94867,0.83423,0.65509,0.75329,0.74946,0.28167,0.63208,0.79037,0.000668375,0.000668375,0.000668375
49,1178.8,0.23757,0.5695,0.95501,0.72135,0.75,0.71662,0.70109,0.20548,0.46965,0.69705,0.000656,0.000656,0.000656
50,1201.48,0.23041,0.55953,0.94364,0.76543,0.75,0.80792,0.79856,0.25759,0.3559,0.80881,0.000643625,0.000643625,0.000643625
51,1224.13,0.22443,0.60499,0.9438,0.75213,1,0.85781,0.84532,0.19912,0.29811,0.67014,0.00063125,0.00063125,0.00063125
52,1246.79,0.22479,0.58439,0.94676,0.80826,0.875,0.89938,0.89938,0.21755,0.29706,0.67715,0.000618875,0.000618875,0.000618875
53,1269.45,0.20908,0.50508,0.9298,0.83059,0.8272,0.89938,0.86699,0.3247,0.31099,0.79052,0.0006065,0.0006065,0.0006065
54,1292.11,0.21018,0.53683,0.93338,0.89808,0.77766,0.91208,0.91208,0.17887,0.2826,0.68335,0.000594125,0.000594125,0.000594125
55,1316.23,0.22549,0.58545,0.94675,0.79187,0.69449,0.76858,0.73878,0.2218,0.52669,0.77103,0.00058175,0.00058175,0.00058175
56,1339.31,0.21261,0.53837,0.95074,0.83851,0.74113,0.78095,0.7654,0.1787,0.33521,0.65943,0.000569375,0.000569375,0.000569375
57,1362.14,0.22182,0.62315,0.96697,0.86211,0.75,0.78153,0.76632,0.20991,0.2663,0.66343,0.000557,0.000557,0.000557
58,1386.12,0.21871,0.62336,0.95135,0.89108,0.86328,0.87031,0.85782,0.23885,0.22543,0.6887,0.000544625,0.000544625,0.000544625
59,1410.13,0.22411,0.55151,0.93454,0.86669,0.875,0.95333,0.93899,0.23231,0.22308,0.68805,0.00053225,0.00053225,0.00053225
60,1434.01,0.21589,0.52176,0.93927,0.87592,0.86623,0.87042,0.85108,0.2295,0.31786,0.68268,0.000519875,0.000519875,0.000519875
61,1458.51,0.20917,0.49405,0.94615,0.84211,0.85652,0.87875,0.87875,0.1892,0.26962,0.64372,0.0005075,0.0005075,0.0005075
62,1482.06,0.18898,0.5059,0.92692,0.91431,0.76863,0.89104,0.89104,0.20586,0.28485,0.65667,0.000495125,0.000495125,0.000495125
63,1505.29,0.21834,0.5684,0.94757,0.87416,0.75,0.82,0.82,0.19263,0.28465,0.64348,0.00048275,0.00048275,0.00048275
64,1529.05,0.22847,0.51168,0.95422,0.88008,0.74352,0.91167,0.91026,0.3052,0.39238,0.76427,0.000470375,0.000470375,0.000470375
65,1552.8,0.20322,0.57326,0.925,0.83867,0.96241,0.97438,0.96188,0.20623,0.31795,0.67715,0.000458,0.000458,0.000458
66,1575.48,0.20025,0.57503,0.94113,0.82546,0.62689,0.84222,0.84222,0.22603,0.69914,0.6841,0.000445625,0.000445625,0.000445625
67,1598.32,0.199,0.52605,0.9233,0.83966,0.61482,0.79392,0.78838,0.25969,0.73164,0.76341,0.00043325,0.00043325,0.00043325
68,1622.58,0.19654,0.52505,0.93873,0.88139,0.86906,0.87875,0.87875,0.23187,0.38965,0.69036,0.000420875,0.000420875,0.000420875
69,1646.58,0.19713,0.49483,0.93575,0.84752,0.73228,0.78538,0.78538,0.17178,0.35165,0.64213,0.0004085,0.0004085,0.0004085
70,1670.98,0.19014,0.53928,0.93762,0.85544,0.81805,0.9325,0.9325,0.16975,0.49551,0.64276,0.000396125,0.000396125,0.000396125
71,1686.26,0.18292,0.47096,0.93284,0.8584,0.90946,0.97438,0.97437,0.19065,0.33357,0.6614,0.00038375,0.00038375,0.00038375
72,1714.26,0.1789,0.4475,0.91282,0.8946,0.875,0.93271,0.93271,0.16633,0.26548,0.64348,0.000371375,0.000371375,0.000371375
73,1738.7,0.19422,0.54942,0.92553,0.87294,0.94512,0.97438,0.97437,0.22184,0.27547,0.71191,0.000359,0.000359,0.000359
74,1762.64,0.19073,0.49437,0.93821,0.74918,0.86508,0.91208,0.91208,0.16294,0.20625,0.63988,0.000346625,0.000346625,0.000346625
75,1786.75,0.19195,0.46721,0.93189,0.86907,0.97902,0.95375,0.95375,0.12828,0.20907,0.60042,0.00033425,0.00033425,0.00033425
76,1809.92,0.15987,0.43416,0.91428,0.86877,0.97844,0.95375,0.95375,0.12026,0.21886,0.5946,0.000321875,0.000321875,0.000321875
77,1827.64,0.17068,0.4855,0.91688,0.74857,0.86146,0.95333,0.95333,0.12923,0.26173,0.60206,0.0003095,0.0003095,0.0003095
78,1851.72,0.17425,0.48898,0.91635,0.86699,0.78836,0.95333,0.95333,0.15695,0.29184,0.61714,0.000297125,0.000297125,0.000297125
