epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.41352,1.04658,3.21573,1.62715,0.00407,1,0.11108,0.09799,0.20567,3.26101,0.97372,5e-05,5e-05,5e-05
2,6.04654,0.87004,3.26889,1.6146,0.00431,1,0.26297,0.22097,0.46451,3.28499,1.28826,0.000111386,0.000111386,0.000111386
3,8.76245,0.44599,2.92862,1.14564,0.00815,1,0.28143,0.21468,0.56375,3.29988,1.45108,0.000171535,0.000171535,0.000171535
4,11.2969,0.55396,2.82478,1.25301,0.01221,1,0.33956,0.232,0.47998,3.28422,1.17845,0.000230446,0.000230446,0.000230446
5,13.8635,0.36358,2.66639,1.1219,0.01336,1,0.30242,0.24134,0.44471,3.28055,1.02865,0.00028812,0.00028812,0.00028812
6,16.3409,0.4303,2.47189,1.14506,0.01516,1,0.32531,0.28653,0.42075,3.24583,0.97514,0.000344556,0.000344556,0.000344556
7,19.0288,0.43534,2.67008,1.11624,0.01233,1,0.31319,0.28818,0.36725,3.22948,0.91166,0.000399755,0.000399755,0.000399755
8,21.5516,0.56449,2.48944,1.28823,0.01077,1,0.32466,0.2977,0.33451,3.22467,0.90767,0.000453716,0.000453716,0.000453716
9,24.1867,0.5165,2.23957,1.12776,0.0072,1,0.4118,0.34166,0.44366,3.05945,1.01255,0.00050644,0.00050644,0.00050644
10,26.6958,0.40904,2.04508,1.09263,0.00648,1,0.34477,0.2725,0.53432,3.01254,1.11489,0.000557926,0.000557926,0.000557926
11,29.4139,0.55971,2.05774,1.20865,0.00676,1,0.40744,0.32231,0.62754,2.89672,1.44209,0.000608175,0.000608175,0.000608175
12,31.956,0.52881,1.93491,1.23372,0.84165,0.25,0.48447,0.43503,0.51933,2.47948,1.2064,0.000657186,0.000657186,0.000657186
13,34.5531,0.55599,1.91363,1.17508,0.58609,0.53909,0.57923,0.52553,0.46903,2.51141,1.05765,0.00070496,0.00070496,0.00070496
14,37.0667,0.39929,1.6218,1.06227,0.85461,0.07702,0.62152,0.56135,0.55132,2.73776,1.1353,0.000751496,0.000751496,0.000751496
15,39.6198,0.40958,1.80058,1.10604,0.61676,0.6121,0.61424,0.51881,0.68085,2.42858,1.48181,0.000796795,0.000796795,0.000796795
16,42.0983,0.57376,2.00064,1.27249,0.6386,0.32069,0.46231,0.37865,0.66181,2.52471,1.64858,0.000840856,0.000840856,0.000840856
17,44.6619,0.55153,1.66712,1.32532,0.47219,0.43035,0.53847,0.47244,0.61991,2.52628,1.38448,0.00088368,0.00088368,0.00088368
18,47.1994,0.42989,1.5264,1.10716,0.46691,0.64381,0.60377,0.51451,0.61044,2.37318,1.2903,0.000925266,0.000925266,0.000925266
19,49.6745,0.39297,1.48483,1.05498,0.65166,0.48883,0.5615,0.5059,0.43781,2.56935,1.03729,0.000965615,0.000965615,0.000965615
20,52.2812,0.46164,1.57822,1.10434,0.66137,0.48498,0.59475,0.53138,0.49596,2.61231,1.02216,0.00100473,0.00100473,0.00100473
21,54.7756,0.45016,1.40798,1.0866,0.45215,0.54005,0.56518,0.4854,0.63328,2.53534,1.35722,0.0010025,0.0010025,0.0010025
22,57.3052,0.39903,1.5768,1.07518,0.52599,0.77257,0.61049,0.54583,0.51184,2.27024,1.26724,0.000990125,0.000990125,0.000990125
23,59.7757,0.47018,1.47935,1.17155,0.54351,0.70298,0.65822,0.61378,0.42893,1.98864,1.11201,0.00097775,0.00097775,0.00097775
24,62.4002,0.47074,1.43908,1.10605,0.62268,0.52347,0.52591,0.45749,0.46695,2.00658,1.02687,0.000965375,0.000965375,0.000965375
25,64.8604,0.46926,1.34912,1.15381,0.55831,0.61579,0.4265,0.35646,0.40651,2.38899,0.9932,0.000953,0.000953,0.000953
26,67.4082,0.42432,1.31694,1.04546,0.52857,0.62675,0.49486,0.42335,0.43981,2.24057,0.99637,0.000940625,0.000940625,0.000940625
27,69.9258,0.35146,1.36764,1.05279,0.65898,0.45915,0.56531,0.42466,0.53102,2.22867,1.01404,0.00092825,0.00092825,0.00092825
28,72.5815,0.34062,1.19849,1.03581,0.5291,0.66529,0.69161,0.4898,0.70815,1.86052,1.16598,0.000915875,0.000915875,0.000915875
29,75.0612,0.37226,1.13545,1.03844,0.76427,0.67643,0.79201,0.67807,0.49188,1.4704,0.97536,0.0009035,0.0009035,0.0009035
30,77.7684,0.32973,1.30574,1.00526,0.83095,0.68269,0.80224,0.7039,0.49604,1.37329,0.99075,0.000891125,0.000891125,0.000891125
31,80.2785,0.40069,1.19921,1.06686,0.7753,0.6359,0.74016,0.66388,0.4746,1.58506,0.99573,0.00087875,0.00087875,0.00087875
32,82.8787,0.44581,1.61758,1.1138,0.72214,0.68752,0.74645,0.68944,0.36121,1.85714,0.8313,0.000866375,0.000866375,0.000866375
33,85.4185,0.41912,1.27189,1.12533,0.55523,0.74078,0.75716,0.69842,0.34422,2.19338,0.84761,0.000854,0.000854,0.000854
34,88.0034,0.40474,1.13444,1.07615,0.49601,0.7031,0.73342,0.67249,0.3676,2.4169,0.83726,0.000841625,0.000841625,0.000841625
35,90.5567,0.42731,1.2938,1.0842,0.65742,0.7565,0.78141,0.71152,0.39986,2.08383,0.88885,0.00082925,0.00082925,0.00082925
36,93.2449,0.34866,1.24672,1.01802,0.60354,0.60944,0.7039,0.64801,0.39164,2.59931,0.89428,0.000816875,0.000816875,0.000816875
37,95.7897,0.3872,1.36418,1.06277,0.76338,0.48872,0.67097,0.59768,0.44231,2.49605,0.94253,0.0008045,0.0008045,0.0008045
38,98.417,0.32452,1.14271,0.97652,0.73919,0.45018,0.62751,0.53632,0.49897,2.37675,1.01704,0.000792125,0.000792125,0.000792125
39,100.978,0.32605,1.0459,0.97683,0.75594,0.50655,0.65638,0.58311,0.47355,2.27487,0.97809,0.00077975,0.00077975,0.00077975
40,103.65,0.37832,1.15963,1.03108,0.65286,0.80443,0.79973,0.73765,0.41372,1.82766,0.90977,0.000767375,0.000767375,0.000767375
41,106.191,0.38518,1.06439,1.02329,0.6465,0.79177,0.69243,0.62785,0.47394,2.12186,1.06038,0.000755,0.000755,0.000755
42,108.788,0.3432,1.30306,1.04407,0.64104,0.74182,0.71923,0.62548,0.56041,2.51603,1.2443,0.000742625,0.000742625,0.000742625
43,111.325,0.35681,0.90717,1.00394,0.67645,0.62478,0.69739,0.62424,0.43969,3.15274,1.04169,0.00073025,0.00073025,0.00073025
44,113.982,0.32868,1.11077,1.06062,0.77531,0.53002,0.69746,0.66736,0.34255,3.11769,0.79709,0.000717875,0.000717875,0.000717875
45,116.512,0.33543,1.31185,1.006,0.72086,0.51478,0.67722,0.6273,0.44524,2.73357,0.91119,0.0007055,0.0007055,0.0007055
46,119.103,0.39876,1.17229,1.08753,0.5269,0.7286,0.64275,0.58676,0.46284,2.63179,0.92592,0.000693125,0.000693125,0.000693125
47,121.635,0.35768,1.10677,0.9919,0.60169,0.75053,0.67223,0.65705,0.29922,2.06615,0.75935,0.00068075,0.00068075,0.00068075
48,124.286,0.42568,1.48273,1.17303,0.83454,0.72373,0.79895,0.74773,0.36779,1.30672,0.8824,0.000668375,0.000668375,0.000668375
49,126.993,0.40121,0.99644,1.03769,0.8552,0.71917,0.81908,0.78787,0.32596,1.33396,0.81073,0.000656,0.000656,0.000656
